timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,compass,latitude,longitude
0.0,0.0,0.0,14.937393188476562,3.9605757251592877e-07,2.294025023275026e-07,1.0062204541805286e-11,0.06852804166478502,-0.00023866490869295376,0.0014199834840464224
0.10000000149011612,0.0,0.0,10.711748123168945,-6.527080813611974e-07,3.2342722988687456e-07,3.4285463357264234e-11,0.06852804166478502,-0.00023866490869295376,0.0014199834840464224
0.20000000298023224,0.0,0.0,9.72183609008789,-1.9326022027144063e-07,4.1700440078784595e-07,2.5771329514867602e-11,0.06852804166478502,-0.00023866490869295376,0.0014199834840464224
0.30000000447034836,0.0,0.0,9.599922180175781,1.483077539887745e-06,3.981199370173272e-09,2.5241031487155396e-11,0.06852804166478502,-0.00023866490869295376,0.0014199834840464224
0.4000000059604645,0.622938334941864,-0.0032498836517333984,9.657596588134766,-0.0001124432310461998,-0.007378955837339163,-0.0010236245580017567,0.06852804166478502,-0.00023860905183425984,0.0014199832099023536
0.5000000074505806,11.611919403076172,-0.03319358825683594,9.704756736755371,-0.00011047348380088806,-0.009443103335797787,-0.004299306310713291,0.048456643664523236,-0.00023751120765780342,0.0014199810167498045
0.6000000089406967,11.04967975616455,-0.03493213653564453,9.74859619140625,-3.610202111303806e-05,-0.0015935150440782309,-0.004807732068002224,0.01978234059262607,-0.00023542224698758218,0.001419976082156569
0.7000000104308128,7.670130252838135,-0.020900726318359375,9.776660919189453,-2.2602558601647615e-05,0.000600076571572572,-0.00542116817086935,0.0,-0.0002326457843935259,0.001419969228554853
0.800000011920929,6.627484321594238,-0.014984130859375,9.789596557617188,-2.0101317204535007e-05,0.0013686537276953459,-0.0054697818122804165,359.9720335630723,-0.00022927537155226219,0.001419960593016691
0.9000000134110451,5.863165378570557,0.0731668472290039,9.796821594238281,0.0001407349482178688,0.001245854189619422,0.002424056874588132,359.9720335630723,-0.0002253795615843046,0.0014199583998641418
1.0000000149011612,5.545122146606445,0.0017647743225097656,9.813180923461914,-0.0001309894723817706,0.001042850548401475,-0.0010703247971832752,359.9720335630723,-0.00022098683125193475,0.0014199560696395584
1.1000000163912773,4.443921089172363,-0.001308441162109375,9.811355590820312,9.168870747089386e-07,0.0040314518846571445,0.00019786330813076347,359.9720335630723,-0.00021619585523069418,0.001419953328198872
1.2000000178813934,1.8856749534606934,-0.013824820518493652,9.784640312194824,-6.577587919309735e-05,0.0009060394368134439,-0.0014954651705920696,359.96044956223994,-0.00021123626348185098,0.0014199493531098766
1.3000000193715096,3.2388837337493896,0.00468897819519043,9.80511474609375,3.845721948891878e-05,0.0003875898546539247,-0.00027396195218898356,359.96044956223994,-0.00020598640456626072,0.0014199453780208815
1.4000000208616257,2.2205069065093994,-0.013330221176147461,9.81087875366211,-5.985214374959469e-05,0.0027617455925792456,-0.0016844422789290547,359.9557777128477,-0.0002005376369993428,0.0014199403063556116
1.5000000223517418,-0.7073906064033508,0.0031932592391967773,9.812305450439453,4.720594733953476e-05,0.003555076662451029,0.00019714220252353698,359.95154299556225,-0.000195152590791281,0.0014199355088344104
1.600000023841858,-2.4405951499938965,0.003051280975341797,9.810517311096191,-6.114598363637924e-06,0.0024130758829414845,3.7764126318506896e-05,359.9557777128477,-0.00018998670563519227,0.0014199311225293121
1.700000025331974,-2.7734527587890625,-0.0074465274810791016,9.80908203125,-3.4099502954632044e-05,0.0009746482828631997,-0.0010593942133709788,359.9476634481137,-0.00018506967474252178,0.0014199263250081109
1.8000000268220901,-2.479802131652832,0.024566173553466797,9.808784484863281,0.00010813229891937226,-0.00019730188068933785,0.0027185920625925064,359.9557777128477,-0.00018037504324297515,0.0014199238577114932
1.9000000283122063,-1.6743754148483276,0.01794719696044922,9.80904769897461,-1.9437400624155998e-05,-0.0015472054947167635,0.0017055696807801723,359.9720335630723,-0.00017583052274972033,0.0014199230352792873
2.0000000298023224,-0.02180207520723343,4.4034793972969055e-05,9.809478759765625,-1.0141637176275253e-05,-0.003037754213437438,0.0010866213124245405,359.9802297900763,-0.00017128778418395996,0.0014199222128470812
2.1000000312924385,1.7700506448745728,0.006821990013122559,9.809683799743652,9.92300920188427e-06,-0.002287839772179723,0.001243032980710268,359.9802297900763,-0.00016658614487141676,0.001419922075775047
2.2000000327825546,1.2392210960388184,0.007765650749206543,9.810623168945312,7.999595254659653e-06,0.00042605219641700387,0.0012699313228949904,359.9802297900763,-0.00016177327161415178,0.00141992248699115
2.3000000342726707,-0.854277491569519,0.0037220120429992676,9.810690879821777,-6.792368367314339e-06,0.0015572552802041173,0.0008094656514003873,359.9802297900763,-0.00015703710727166253,0.0014199233094233559
2.400000035762787,-2.0044057369232178,-0.007626175880432129,9.803436279296875,-1.8017715774476528e-05,0.00039656832814216614,-0.00016648504242766649,359.9802297900763,-0.00015248083285257508,0.0014199233094233559
2.500000037252903,-0.9437261819839478,-0.0013065338134765625,9.79037857055664,6.652757292613387e-06,-0.0002504465519450605,-4.275526862329571e-06,359.9802297900763,-0.00014800914901513806,0.0014199233094233559
2.600000038743019,-0.8729334473609924,0.010075271129608154,9.836366653442383,2.2590509615838528e-05,0.0004103765240870416,0.001071230974048376,0.01978234059262607,-0.00014361571616916535,0.001419924268927596
2.7000000402331352,-1.28475821018219,-0.006226539611816406,9.813338279724121,-2.851136014214717e-05,2.831610072462354e-05,-0.0002693555143196136,0.01978234059262607,-0.00013933749237082793,0.0014199245430716648
2.8000000417232513,-0.7536494731903076,0.4008830189704895,9.808236122131348,0.0005926833255216479,-0.0007488025003112853,0.03211027756333351,0.14803752007085635,-0.0001351268879119516,0.001419960593016691
2.9000000432133675,-0.08244253695011139,0.0886392891407013,9.808294296264648,-0.00043899199226871133,-0.0006308353040367365,0.016402238979935646,0.26094721715777847,-0.00013092363394662243,0.0014200045931397076
3.0000000447034836,-0.2483140379190445,-0.026868820190429688,9.809137344360352,-0.00014328656834550202,0.0002507525496184826,0.011579982936382294,0.3380412698670049,-0.00012674257709477388,0.001420045851822038
3.1000000461935997,-0.9332876205444336,0.009264767169952393,9.809549331665039,-4.9322377890348434e-05,0.0005996244144625962,0.007361314725130796,0.39860391690727326,-0.00012264523698490848,0.0014200875217204713
3.200000047683716,-1.0980950593948364,0.01501774787902832,9.80941104888916,-1.6478157704113983e-05,1.5166679077083245e-06,0.004368914291262627,0.4480613166873356,-0.00011864638311465114,0.0014201294657629731
3.300000049173832,-0.5144907832145691,0.005767941474914551,9.809536933898926,5.411566235125065e-07,-0.000648576591629535,0.002986543346196413,0.4881886247003076,-0.00011469362830496266,0.001420171821021578
3.400000050663948,-0.0700131207704544,0.010744601488113403,9.809877395629883,6.286223651841283e-06,-0.0003048952203243971,0.0016136295162141323,0.5215207482627632,-0.00011074709311742481,0.0014202148616403545
3.500000052154064,-0.4438075125217438,0.00306054949760437,9.810169219970703,4.6385684981942177e-07,0.00044794895802624524,-0.0005532072973437607,0.5475120726538947,-0.00010684033453856046,0.001420257902259131
3.6000000536441803,-0.9917616844177246,0.0011301040649414062,9.809967041015625,1.0011164704337716e-05,0.0004305718175601214,-0.002232546219602227,0.5685510830099438,-0.00010302252712790505,0.0014203001204457016
